transferOrdNo,quantity,woNumber,franchise,product,uom
TO32290,54,WO81285,ab,Z7HIX,pcs
TO32290,88,WO81286,ab,SS3U9,kg
TO32291,18,WO81287,cd,RYY1A,kg
TO32292,100,WO81288,cd,I1DS8,ltr
TO32292,43,WO81289,bc,527V3,pcs
TO32293,25,WO81290,cd,EMGP5,pcs
TO32293,73,WO81291,bc,0MWNZ,kg
TO32293,72,WO81292,ed,A8KFA,kg
TO32293,25,WO81293,ed,Y46SR,ltr
TO32294,58,WO81294,ed,Q4EYX,kg
TO32294,97,WO81295,ab,NDKIH,ltr
TO32295,78,WO81296,ab,3AJVO,kg
TO32295,14,WO81297,bc,5O85U,kg
TO32295,100,WO81298,cd,PHOHH,ltr
TO32296,91,WO81299,ab,5WY1D,kg
TO32296,4,WO81300,ed,V4L1A,ltr
TO32297,15,WO81301,ab,6EXK6,pcs
TO32297,66,WO81302,bc,H0ZED,pcs
TO32297,82,WO81303,ab,1ASAD,kg
TO32298,80,WO81304,ed,3TGMS,ltr
TO32298,84,WO81305,ed,OSFB4,kg
TO32299,15,WO81306,bc,4P5P8,kg
TO32299,48,WO81307,cd,I4W0G,ltr
TO32299,82,WO81308,cd,IJR2E,pcs
TO32300,89,WO81309,bc,V1DRL,kg
TO32300,35,WO81310,ab,U6PFE,ltr
TO32300,16,WO81311,ab,DE0P1,ltr
TO32300,10,WO81312,ed,X17RL,ltr
TO32301,82,WO81313,ed,H0NSD,ltr
TO32301,98,WO81314,ab,1KLV0,ltr
TO32302,68,WO81315,cd,ZUJ10,ltr
TO32302,93,WO81316,ed,Q2G8D,kg
TO32302,8,WO81317,cd,5V38R,ltr
TO32303,39,WO81318,ab,TD035,ltr
TO32303,71,WO81319,ed,825AQ,kg
TO32303,37,WO81320,ab,9J15S,ltr
TO32304,41,WO81321,ed,HBQHO,ltr
TO32305,81,WO81322,bc,HAKRT,pcs
TO32305,95,WO81323,ed,MKGCQ,ltr
TO32306,38,WO81324,cd,T9EE3,pcs
TO32306,7,WO81325,ab,DHR4S,ltr
TO32306,90,WO81326,ed,STW95,pcs
TO32307,17,WO81327,bc,RDW7Z,kg
TO32307,81,WO81328,cd,JAY8S,pcs
TO32307,13,WO81329,bc,1ZZKQ,ltr
TO32308,83,WO81330,cd,Z3ZL1,pcs
TO32309,96,WO81331,bc,TRQ6D,ltr
TO32309,21,WO81332,ed,OHI2O,pcs
TO32309,99,WO81333,ed,6YPJN,ltr
TO32309,23,WO81334,ed,ARNXH,ltr
TO32310,53,WO81335,ed,SHV9H,kg
TO32311,23,WO81336,bc,1U2CE,ltr
TO32311,75,WO81337,ed,0NFKW,pcs
TO32312,36,WO81338,ab,2UD6Y,kg
TO32313,9,WO81339,ed,ICCCA,ltr
TO32313,37,WO81340,ab,H9G8V,kg
TO32314,68,WO81341,ed,76G6Z,kg
TO32314,87,WO81342,cd,G2WTD,kg
TO32314,33,WO81343,bc,HBCF1,pcs
TO32315,26,WO81344,ab,DE0P1,pcs
TO32316,98,WO81345,bc,RFBJA,kg
TO32317,89,WO81346,ed,YWFJE,pcs
TO32318,85,WO81347,ab,3AJVO,ltr
TO32319,96,WO81348,bc,SUEEX,kg
TO32319,61,WO81349,ab,HCPAD,pcs
TO32319,47,WO81350,ab,9XIS4,ltr
TO32319,71,WO81351,cd,AM4TZ,ltr
TO32320,100,WO81352,bc,Y46SR,pcs
TO32321,60,WO81353,ed,ZMQTV,pcs
TO32321,73,WO81354,cd,GTO1L,ltr
TO32322,51,WO81355,ab,53MVV,pcs
TO32322,51,WO81356,bc,7X5IA,ltr
TO32322,37,WO81357,ab,7LQKG,pcs
TO32322,28,WO81358,cd,ARNXH,ltr
TO32323,11,WO81359,bc,TQ6QZ,ltr
TO32323,86,WO81360,ab,3YUEU,kg
TO32324,53,WO81361,cd,NQNBF,pcs
TO32324,74,WO81362,ab,9EYO1,ltr
TO32325,36,WO81363,ab,MKW1Z,kg
TO32326,65,WO81364,ab,IRDBO,kg
TO32326,78,WO81365,ed,VFM9D,kg
TO32326,5,WO81366,bc,PR2HB,kg
TO32327,37,WO81367,cd,FQ2EX,kg
TO32328,35,WO81368,ab,C3IC9,ltr
TO32328,75,WO81369,ed,PDTLA,ltr
TO32328,94,WO81370,cd,GE7EX,ltr
TO32329,89,WO81371,cd,W2IW6,ltr
TO32329,100,WO81372,cd,UHW1H,kg
TO32330,61,WO81373,bc,704ZI,ltr
TO32330,61,WO81374,ab,DTL6D,kg
TO32330,68,WO81375,ab,X9FS1,pcs
TO32330,86,WO81376,bc,MF5DS,kg
TO32331,83,WO81377,ab,AG530,kg
TO32331,56,WO81378,ed,1LDDH,kg
TO32331,82,WO81379,ab,4VQ21,ltr
TO32331,64,WO81380,ab,UCJG4,kg
TO32332,80,WO81381,ed,V1DRL,ltr
TO32333,49,WO81382,cd,4NC2U,kg
TO32333,58,WO81383,cd,XY3YO,ltr
TO32333,61,WO81384,ed,Z7HIX,kg
TO32333,43,WO81385,ab,MQXG8,ltr
TO32334,60,WO81386,ed,OMXI0,pcs
TO32335,32,WO81387,ed,PS682,pcs
TO32335,28,WO81388,ed,WOOPP,ltr
TO32335,6,WO81389,ed,BWYDB,pcs
TO32335,29,WO81390,ab,1Y6EC,kg
TO32336,35,WO81391,bc,JH259,ltr
TO32336,62,WO81392,bc,LJHG2,ltr
TO32336,15,WO81393,bc,XRL0Y,kg
TO32336,24,WO81394,ab,68174,pcs
TO32337,69,WO81395,cd,4VO35,ltr
TO32338,33,WO81396,ab,OGZBA,ltr
TO32339,17,WO81397,ab,KMYRC,pcs
TO32339,45,WO81398,ed,IXO2X,ltr
TO32339,94,WO81399,ed,3AJVO,kg
TO32339,100,WO81400,ab,Z3ZL1,ltr
TO32340,35,WO81401,ab,CS8GN,pcs
TO32340,95,WO81402,ab,BXWFU,pcs
TO32341,32,WO81403,cd,U7OCB,pcs
TO32342,71,WO81404,ab,Q222W,kg
TO32343,2,WO81405,ed,G2WTD,ltr
TO32343,86,WO81406,ab,Y4M84,ltr
TO32343,2,WO81407,ed,1XNIB,pcs
TO32343,90,WO81408,cd,E249Y,ltr
TO32344,34,WO81409,ed,7TNA1,kg
TO32344,34,WO81410,bc,28S3S,ltr
TO32344,26,WO81411,bc,7AZA2,kg
TO32344,14,WO81412,ed,2ES22,ltr
TO32345,51,WO81413,cd,Y1I2Z,pcs
TO32345,70,WO81414,cd,LQTHD,ltr
TO32345,13,WO81415,bc,BT8YH,pcs
TO32346,27,WO81416,ed,IETQ8,ltr
TO32346,97,WO81417,cd,HBCF1,pcs
TO32346,51,WO81418,bc,38A2Z,kg
TO32346,56,WO81419,cd,32QIO,pcs
TO32347,83,WO81420,cd,BMJ3I,ltr
TO32347,67,WO81421,ab,8HA4T,pcs
TO32348,16,WO81422,ed,A3S3N,pcs
TO32348,67,WO81423,bc,745YD,ltr
TO32348,15,WO81424,cd,J8L2M,kg
TO32348,14,WO81425,bc,4COBD,ltr
TO32349,95,WO81426,ab,JVWQ5,ltr
TO32349,57,WO81427,ab,EVK7X,kg
TO32349,81,WO81428,ed,ZLRAU,kg
TO32350,94,WO81429,ed,745YD,pcs
TO32351,15,WO81430,cd,70QFR,pcs
TO32351,67,WO81431,ab,SACPQ,pcs
TO32351,99,WO81432,bc,19TSS,ltr
TO32351,60,WO81433,ab,KIFR0,ltr
TO32352,6,WO81434,bc,GKMST,kg
TO32352,27,WO81435,ed,4G980,kg
TO32352,24,WO81436,cd,8VPY9,kg
TO32352,91,WO81437,bc,LGJZY,pcs
TO32353,86,WO81438,ed,AJQ16,kg
TO32353,93,WO81439,cd,RJ5K3,kg
TO32353,64,WO81440,cd,71QRH,kg
TO32354,47,WO81441,ed,L8QFQ,pcs
TO32355,9,WO81442,bc,Q75Y3,pcs
TO32355,51,WO81443,ed,ZJ43J,ltr
TO32355,26,WO81444,ab,8KU6X,ltr
TO32356,55,WO81445,ab,8B77D,pcs
TO32356,99,WO81446,cd,9J15S,pcs
TO32357,93,WO81447,cd,NA69Q,ltr
TO32357,77,WO81448,ed,NH4XF,kg
TO32357,11,WO81449,cd,LF3JE,ltr
TO32357,95,WO81450,ab,DM1KH,pcs
TO32358,8,WO81451,ed,ZJEHY,ltr
TO32358,11,WO81452,ed,01M12,kg
TO32359,23,WO81453,ed,R3SOL,ltr
TO32360,27,WO81454,cd,XZ2MV,ltr
TO32360,16,WO81455,ed,VPNTV,kg
TO32361,54,WO81456,cd,HTJ9G,pcs
TO32361,45,WO81457,cd,8KU6X,kg
TO32361,31,WO81458,cd,JR66Y,kg
TO32362,61,WO81459,bc,L8QFQ,pcs
TO32362,7,WO81460,cd,6AR0E,ltr
TO32362,44,WO81461,ab,JBV17,pcs
TO32362,64,WO81462,cd,D1M6X,ltr
TO32363,49,WO81463,bc,WX86K,pcs
TO32363,46,WO81464,cd,PF5Q0,kg
TO32363,64,WO81465,cd,22UBI,ltr
TO32364,62,WO81466,cd,ZJOXD,ltr
TO32365,75,WO81467,bc,4NC2U,ltr
TO32365,13,WO81468,ab,DR5Y6,ltr
TO32365,84,WO81469,ab,JH259,ltr
TO32365,29,WO81470,bc,5O85U,pcs
TO32366,91,WO81471,ab,6I2IO,ltr
TO32366,71,WO81472,ab,T63L3,kg
TO32366,28,WO81473,cd,RI2W0,ltr
TO32366,55,WO81474,cd,6B0JK,ltr
TO32367,90,WO81475,cd,JSB6W,pcs
TO32367,7,WO81476,bc,ZDG5J,kg
TO32367,83,WO81477,ed,39V8C,kg
TO32368,28,WO81478,bc,DAJOD,pcs
TO32368,30,WO81479,bc,CQOEA,ltr
TO32368,20,WO81480,bc,GZK0F,ltr
TO32368,89,WO81481,ed,OG8HT,kg
TO32369,64,WO81482,ed,H5NFK,kg
TO32369,69,WO81483,cd,W1F3L,ltr
TO32369,27,WO81484,cd,HSMGR,kg
TO32370,86,WO81485,ed,7GBS7,kg
TO32371,19,WO81486,bc,DJWPG,kg
TO32371,45,WO81487,bc,MGC0H,kg
TO32371,21,WO81488,ed,C3IC9,ltr
TO32371,81,WO81489,cd,NFA0S,pcs
TO32372,9,WO81490,ed,7TNA1,ltr
TO32372,76,WO81491,cd,XX3OJ,pcs
TO32372,16,WO81492,ed,J22I8,ltr
TO32373,47,WO81493,ab,X2V1D,kg
TO32373,83,WO81494,bc,PDTLA,ltr
TO32373,91,WO81495,cd,2EWDR,kg
TO32374,28,WO81496,ab,J39QC,pcs
TO32374,31,WO81497,ed,J96K0,kg
TO32374,65,WO81498,cd,21U7W,pcs
TO32375,2,WO81499,ab,EINRW,pcs
TO32375,85,WO81500,cd,KKLJL,ltr
TO32375,41,WO81501,bc,7GBS7,ltr
TO32375,8,WO81502,bc,TJ671,ltr
TO32376,99,WO81503,bc,2YWHC,pcs
TO32376,5,WO81504,bc,5669S,ltr
TO32376,6,WO81505,ab,5M3L6,pcs
TO32376,86,WO81506,ed,9UT4J,ltr
TO32377,34,WO81507,cd,IXO2X,pcs
TO32377,56,WO81508,bc,2U3AN,ltr
TO32377,70,WO81509,bc,AIX2E,pcs
TO32377,97,WO81510,cd,IHF17,ltr
TO32378,66,WO81511,bc,C0GVW,ltr
TO32378,27,WO81512,ab,P44B4,kg
TO32379,63,WO81513,ed,QWKYN,ltr
TO32380,74,WO81514,bc,DHR4S,pcs
TO32380,58,WO81515,bc,SJEZX,pcs
TO32381,71,WO81516,cd,MNJRC,pcs
TO32381,47,WO81517,ab,C4SWO,ltr
TO32381,38,WO81518,ab,7B8PB,ltr
TO32381,99,WO81519,ab,B6H6R,ltr
TO32382,51,WO81520,bc,MQXG8,ltr
TO32382,3,WO81521,bc,SA6IF,ltr
TO32382,100,WO81522,bc,FOUOL,kg
TO32383,89,WO81523,bc,C0GVW,ltr
TO32384,52,WO81524,ab,C72SZ,ltr
TO32384,23,WO81525,ab,5IDZQ,kg
TO32385,38,WO81526,bc,XS8RQ,ltr
TO32385,36,WO81527,cd,2EZKN,pcs
TO32385,53,WO81528,ed,S77YW,pcs
TO32385,57,WO81529,ed,6IR6U,pcs
TO32386,94,WO81530,bc,5IR26,pcs
TO32387,29,WO81531,ab,PITE4,kg
TO32387,11,WO81532,ed,FJEBM,ltr
TO32387,84,WO81533,cd,GTO1L,kg
TO32387,31,WO81534,cd,7LQKG,kg
TO32388,93,WO81535,cd,7IQYD,pcs
TO32388,80,WO81536,bc,NCVSU,kg
TO32389,45,WO81537,ab,HMBLK,pcs
TO32390,15,WO81538,ab,V8NP4,pcs
TO32391,69,WO81539,cd,IY24J,kg
TO32392,29,WO81540,cd,1T4J6,ltr
TO32392,4,WO81541,cd,YXVJ8,pcs
TO32392,9,WO81542,ab,NFA0S,kg
TO32392,22,WO81543,cd,L954J,ltr
TO32393,68,WO81544,ed,SARZM,kg
TO32394,96,WO81545,ed,FAYO4,ltr
TO32394,11,WO81546,ab,G5DTW,kg
TO32394,42,WO81547,bc,W1XWR,kg
TO32394,62,WO81548,ed,4AGTT,ltr
TO32395,64,WO81549,cd,ICCCA,pcs
TO32396,28,WO81550,cd,SQ79J,ltr
TO32396,79,WO81551,bc,H02HP,kg
TO32397,32,WO81552,cd,YY9ER,kg
TO32397,26,WO81553,ed,NLBC9,pcs
TO32398,70,WO81554,ed,128DL,kg
TO32399,39,WO81555,bc,OT3J9,pcs
TO32399,62,WO81556,ab,Y4M84,ltr
TO32399,39,WO81557,ab,3AJVO,kg
TO32399,65,WO81558,bc,TD035,kg
TO32400,58,WO81559,ed,967FN,ltr
TO32400,7,WO81560,bc,8N5QN,ltr
TO32401,2,WO81561,cd,825AQ,pcs
TO32401,56,WO81562,bc,XWU5C,ltr
TO32401,65,WO81563,ab,M8BVU,pcs
TO32402,74,WO81564,ab,7OBP1,pcs
TO32402,87,WO81565,ab,7SY4L,ltr
TO32402,63,WO81566,ed,VACCD,pcs
TO32402,14,WO81567,ed,AJ71R,ltr
TO32403,26,WO81568,ed,K8O7G,pcs
TO32403,22,WO81569,bc,SJM1T,ltr
TO32404,84,WO81570,ab,XERZE,kg
TO32404,40,WO81571,bc,V4L1A,ltr
TO32404,92,WO81572,ab,9ENUX,kg
TO32404,23,WO81573,bc,ORZPU,pcs
TO32405,66,WO81574,bc,NHVVB,ltr
TO32405,37,WO81575,ab,Q7OK4,pcs
TO32406,96,WO81576,cd,5A52A,kg
TO32406,16,WO81577,ed,L0K0Q,kg
TO32406,18,WO81578,bc,AJQ16,pcs
TO32407,14,WO81579,ed,KKLJL,pcs
TO32407,98,WO81580,cd,7R1FC,kg
TO32408,21,WO81581,ed,6F4G2,kg
TO32408,10,WO81582,ab,PAT6Y,pcs
TO32408,9,WO81583,bc,T9EE3,kg
TO32409,2,WO81584,bc,X2V1D,ltr
TO32410,29,WO81585,ab,1E6RZ,ltr
TO32410,51,WO81586,cd,17XUQ,pcs
TO32410,79,WO81587,ab,R0M42,kg
TO32410,94,WO81588,ab,A8H5P,pcs
TO32411,23,WO81589,ed,BPAZF,ltr
TO32411,60,WO81590,bc,6VB13,kg
TO32411,80,WO81591,bc,0695F,kg
TO32412,60,WO81592,ab,A123O,ltr
TO32412,56,WO81593,cd,32QIO,kg
TO32412,65,WO81594,bc,26WU6,kg
TO32413,91,WO81595,cd,C59LF,kg
TO32413,4,WO81596,bc,M8BVU,ltr
TO32413,69,WO81597,bc,71Y0X,pcs
TO32414,68,WO81598,ed,JSB6W,pcs
TO32414,38,WO81599,bc,IXO2X,ltr
TO32414,78,WO81600,ab,HB0YS,pcs
TO32414,76,WO81601,bc,17XUQ,ltr
TO32415,90,WO81602,bc,6EXK6,pcs
TO32415,37,WO81603,cd,C0YG9,ltr
TO32416,40,WO81604,ed,AHIBB,ltr
TO32416,34,WO81605,cd,540ZT,kg
TO32416,37,WO81606,ab,97SFL,ltr
TO32417,80,WO81607,cd,MUQXI,pcs
TO32417,1,WO81608,bc,0LOAV,ltr
TO32418,68,WO81609,ab,IJR2E,ltr
TO32418,78,WO81610,cd,CP7RM,kg
TO32419,33,WO81611,cd,0ZCYU,ltr
TO32419,51,WO81612,ab,JNY9N,ltr
TO32419,84,WO81613,cd,IXO2X,pcs
TO32420,96,WO81614,cd,AJQ16,ltr
TO32420,40,WO81615,bc,K4OCM,pcs
TO32420,48,WO81616,bc,3IT3I,kg
TO32421,15,WO81617,cd,MQXG8,pcs
TO32421,23,WO81618,bc,MGC0H,kg
TO32422,75,WO81619,ab,ZNMTL,pcs
TO32422,42,WO81620,ab,XX253,kg
TO32422,46,WO81621,ab,XX3OJ,kg
TO32423,95,WO81622,ed,Z7092,kg
TO32423,97,WO81623,ab,O3K2K,pcs
TO32423,64,WO81624,ed,4VO35,pcs
TO32424,71,WO81625,ed,PIEZ7,ltr
TO32425,32,WO81626,ab,UMR5W,pcs
TO32425,32,WO81627,ed,6OBAQ,ltr
TO32425,88,WO81628,ed,JF21H,pcs
TO32425,35,WO81629,ab,VIBQJ,kg
TO32426,17,WO81630,ed,WGNYT,kg
TO32427,51,WO81631,ed,V1DRL,ltr
TO32427,17,WO81632,ed,4R6G4,pcs
TO32427,25,WO81633,bc,S6J9V,ltr
TO32428,14,WO81634,ab,WX86K,kg
TO32428,34,WO81635,ab,9HALI,pcs
TO32429,54,WO81636,cd,Y8ITT,ltr
TO32430,14,WO81637,cd,UGNDX,kg
TO32431,15,WO81638,bc,OFGX6,pcs
TO32431,79,WO81639,cd,93UZL,kg
TO32431,86,WO81640,cd,SACPQ,pcs
TO32431,82,WO81641,cd,7EHAJ,kg
TO32432,9,WO81642,ab,OGZBA,ltr
TO32433,76,WO81643,bc,CTTCV,pcs
TO32433,73,WO81644,cd,B2EM1,ltr
TO32433,24,WO81645,ed,ZWIG7,kg
TO32433,77,WO81646,bc,HEO0R,ltr
TO32434,38,WO81647,bc,5JAYY,pcs
TO32434,36,WO81648,ed,4R6G4,kg
TO32435,56,WO81649,ab,016KS,ltr
TO32435,74,WO81650,ab,6SKXZ,kg
TO32435,55,WO81651,cd,SACPQ,ltr
TO32436,7,WO81652,cd,SBHYP,ltr
TO32437,32,WO81653,ed,VJNZ7,kg
TO32438,4,WO81654,ab,LJEBW,pcs
TO32439,30,WO81655,ab,0Z9IH,kg
TO32439,91,WO81656,ab,MZC2E,ltr
TO32440,21,WO81657,ab,HMBLK,kg
TO32440,77,WO81658,cd,GHS7I,pcs
TO32441,11,WO81659,bc,EN29F,ltr
TO32441,95,WO81660,cd,LQTHD,ltr
TO32442,73,WO81661,ed,MG8U5,pcs
TO32442,83,WO81662,bc,9IZON,ltr
TO32443,12,WO81663,ab,LNA9V,pcs
TO32443,57,WO81664,ab,8Y3PT,kg
TO32444,68,WO81665,bc,XSOCF,pcs
TO32444,1,WO81666,cd,NHVVB,pcs
TO32444,32,WO81667,ed,X17RL,kg
TO32444,85,WO81668,bc,1TKYD,pcs
TO32445,80,WO81669,ed,NCVSU,kg
TO32445,1,WO81670,cd,OLERN,kg
TO32445,54,WO81671,cd,Y6EYS,ltr
TO32446,99,WO81672,cd,VIBQJ,pcs
TO32446,29,WO81673,ab,R04LA,pcs
TO32447,95,WO81674,ed,AI4HK,pcs
TO32447,74,WO81675,cd,SKVDK,pcs
TO32447,72,WO81676,ed,45UAK,ltr
TO32448,21,WO81677,ed,825AQ,pcs
TO32448,1,WO81678,ab,EEA4F,pcs
TO32448,92,WO81679,ab,7O34T,ltr
TO32449,25,WO81680,ed,ELEIO,pcs
TO32450,81,WO81681,cd,NCVSU,ltr
TO32450,62,WO81682,cd,JY8TP,kg
TO32451,22,WO81683,ed,WRYW9,pcs
TO32451,79,WO81684,ed,70CMI,ltr
TO32451,87,WO81685,ab,17XUQ,pcs
TO32451,12,WO81686,cd,WAM60,pcs
TO32452,61,WO81687,ab,YY9ER,ltr
TO32452,9,WO81688,cd,NWP3K,kg
TO32453,50,WO81689,bc,CI3YX,ltr
TO32453,46,WO81690,cd,C0YG9,pcs
TO32454,89,WO81691,bc,QDE5W,pcs
TO32454,10,WO81692,cd,6EFUP,pcs
TO32455,94,WO81693,ab,GT8QQ,kg
TO32455,38,WO81694,cd,8U98G,kg
TO32455,76,WO81695,ed,MF5DS,ltr
TO32456,49,WO81696,ed,JS214,ltr
TO32457,90,WO81697,ed,X0RHG,pcs
TO32458,51,WO81698,ed,ORZPU,pcs
TO32458,68,WO81699,cd,IKCGB,ltr
TO32458,70,WO81700,ed,RNEFL,ltr
TO32458,9,WO81701,cd,5669S,ltr
TO32459,64,WO81702,cd,SO92Q,pcs
TO32459,79,WO81703,bc,G5DTW,kg
TO32459,39,WO81704,bc,L5ZRA,kg
TO32459,68,WO81705,ab,NDKIH,pcs
TO32460,31,WO81706,bc,NWP3K,kg
TO32460,36,WO81707,ed,XY3YO,ltr
TO32460,19,WO81708,cd,7BRXM,kg
TO32460,66,WO81709,cd,LQTHD,ltr
TO32461,11,WO81710,bc,AUHCS,pcs
TO32461,38,WO81711,cd,WVIXR,pcs
TO32462,64,WO81712,cd,34CD7,pcs
TO32462,44,WO81713,ed,IQSTI,pcs
TO32462,14,WO81714,ed,5IR26,kg
TO32463,27,WO81715,bc,SI572,pcs
TO32463,3,WO81716,bc,2DYOU,pcs
TO32463,77,WO81717,bc,RFUOX,ltr
TO32464,36,WO81718,ab,J0VH4,pcs
TO32464,79,WO81719,ed,PJ3SM,kg
TO32464,32,WO81720,cd,YYTAT,kg
TO32465,58,WO81721,bc,DTL6D,ltr
TO32465,70,WO81722,bc,SA6IF,kg
TO32465,44,WO81723,bc,WGNYT,kg
TO32465,25,WO81724,ed,YEZY6,ltr
TO32466,61,WO81725,ed,DECAJ,kg
TO32466,44,WO81726,bc,EWVKK,ltr
TO32466,80,WO81727,bc,02E2B,kg
TO32466,80,WO81728,ab,KXEC9,pcs
TO32467,35,WO81729,ab,FAKSY,pcs
TO32467,83,WO81730,ed,CUTFB,ltr
TO32467,92,WO81731,bc,29DJ4,pcs
TO32468,23,WO81732,cd,3IT3I,ltr
TO32468,2,WO81733,cd,M8UZD,pcs
TO32468,39,WO81734,ed,SQ79J,kg
TO32468,37,WO81735,ed,2PBZQ,ltr
TO32469,13,WO81736,ed,RTIVP,ltr
TO32469,64,WO81737,ab,FQY6M,kg
TO32470,84,WO81738,ab,TLGHO,ltr
TO32471,4,WO81739,ed,M8UZD,ltr
TO32471,85,WO81740,ed,H02HP,ltr
TO32471,61,WO81741,ab,MNCO7,kg
TO32471,42,WO81742,ed,ICW5B,pcs
TO32472,28,WO81743,cd,I3WB4,ltr
TO32472,92,WO81744,cd,IST5E,ltr
TO32473,42,WO81745,ed,1ASAD,kg
TO32473,2,WO81746,ab,7LQKG,kg
TO32473,44,WO81747,bc,G4USH,ltr
TO32473,96,WO81748,ab,HAE59,ltr
TO32474,69,WO81749,cd,OPW81,ltr
TO32475,65,WO81750,bc,EWVKK,pcs
TO32475,86,WO81751,cd,0ZCYU,pcs
TO32475,10,WO81752,cd,25QRM,pcs
TO32476,14,WO81753,cd,88AD5,kg
TO32476,83,WO81754,cd,T5947,pcs
TO32476,45,WO81755,ab,10AYB,kg
TO32477,5,WO81756,ab,GKMST,kg
TO32478,19,WO81757,ab,A29VC,pcs
TO32478,78,WO81758,ed,PITE4,pcs
TO32478,67,WO81759,ed,L0K0Q,ltr
TO32478,42,WO81760,ab,C0GVW,pcs
TO32479,91,WO81761,cd,6DC05,kg
TO32479,41,WO81762,ed,2EWDR,pcs
TO32480,93,WO81763,ab,HB0YS,kg
TO32480,70,WO81764,cd,Q7OK4,pcs
TO32480,46,WO81765,cd,YA8BM,ltr
TO32480,42,WO81766,cd,1U2CE,ltr
TO32481,86,WO81767,ed,A0DBG,pcs
TO32481,13,WO81768,ab,U0NRA,pcs
TO32481,50,WO81769,bc,UCOZH,kg
TO32482,68,WO81770,cd,312G8,ltr
TO32482,35,WO81771,ed,1ID1U,kg
TO32482,82,WO81772,cd,THOE0,ltr
TO32483,49,WO81773,ed,YPC0R,kg
TO32483,22,WO81774,bc,UGNDX,ltr
TO32483,7,WO81775,bc,HJS3D,kg
TO32484,64,WO81776,cd,ZJKSV,ltr
TO32484,7,WO81777,cd,59K83,ltr
TO32485,28,WO81778,ed,IVSEP,pcs
TO32485,75,WO81779,ed,LA6O3,ltr
TO32485,30,WO81780,bc,6SKXZ,ltr
TO32486,91,WO81781,cd,MZQ72,pcs
TO32486,7,WO81782,ed,FXP7I,ltr
TO32486,21,WO81783,bc,YPC0R,pcs
TO32487,18,WO81784,ab,2PY07,kg
TO32488,87,WO81785,bc,NDKIH,kg
TO32488,77,WO81786,bc,P3ZC1,pcs
TO32488,78,WO81787,ab,2IIV0,kg
TO32488,8,WO81788,ab,B2EM1,kg
TO32489,45,WO81789,ab,9XIS4,kg
TO32490,78,WO81790,cd,JBV17,pcs
TO32490,95,WO81791,cd,M4ME4,kg
TO32491,31,WO81792,ed,14X5O,kg
TO32491,98,WO81793,ab,JF21H,pcs
TO32491,1,WO81794,bc,TD035,ltr
TO32491,63,WO81795,ed,PVNH4,kg
TO32492,22,WO81796,bc,NXAJ3,kg
TO32493,97,WO81797,bc,B6BKP,kg
TO32493,14,WO81798,ed,XX3OJ,ltr
TO32494,17,WO81799,ab,Y1I2Z,ltr
TO32495,17,WO81800,ab,ZLRAU,kg
TO32496,53,WO81801,ab,IRDBO,pcs
TO32496,24,WO81802,bc,DZ1OA,pcs
TO32497,87,WO81803,ed,PR2HB,ltr
TO32497,42,WO81804,cd,NQNBF,ltr
TO32497,27,WO81805,ed,UD4K9,pcs
TO32497,2,WO81806,ed,EMHL1,kg
TO32498,60,WO81807,bc,QYHCU,ltr
TO32498,23,WO81808,ab,Q2G8D,ltr
TO32499,86,WO81809,ab,1U2CE,kg
TO32499,24,WO81810,bc,XN3AH,ltr
TO32500,87,WO81811,ed,6L59M,pcs
TO32501,81,WO81812,cd,V503M,pcs
TO32501,44,WO81813,bc,4RUJF,ltr
TO32501,49,WO81814,ab,SMY65,ltr
TO32502,50,WO81815,bc,54RYW,kg
TO32503,72,WO81816,cd,EVK7X,ltr
TO32503,47,WO81817,bc,82F7T,pcs
TO32504,16,WO81818,ed,8HA4T,ltr
TO32504,62,WO81819,ed,FAYO4,kg
TO32504,12,WO81820,cd,I0H5L,pcs
TO32505,9,WO81821,bc,4YA6E,pcs
TO32505,5,WO81822,cd,ZNMTL,kg
TO32505,22,WO81823,ab,L954J,pcs
TO32505,64,WO81824,ed,FGSC5,pcs
TO32506,33,WO81825,cd,S0IF8,kg
TO32506,55,WO81826,bc,EVO9V,kg
TO32506,73,WO81827,cd,70QFR,kg
TO32507,88,WO81828,bc,9EYO1,ltr
TO32507,70,WO81829,cd,S6J9V,ltr
TO32507,99,WO81830,bc,KYEN7,pcs
TO32507,30,WO81831,ed,FRDYN,ltr
TO32508,63,WO81832,ed,DM1KH,kg
TO32509,45,WO81833,ed,V58Z9,ltr
TO32509,75,WO81834,ed,2EWDR,pcs
TO32510,9,WO81835,bc,YPC0R,kg
TO32511,52,WO81836,bc,H0ZED,ltr
TO32511,36,WO81837,cd,3H6L4,ltr
TO32512,7,WO81838,cd,312G8,kg
TO32512,76,WO81839,bc,FOHWM,kg
TO32513,87,WO81840,cd,663K3,ltr
TO32513,30,WO81841,cd,1Y6EC,kg
TO32513,73,WO81842,bc,DKRQM,pcs
TO32514,23,WO81843,bc,PR5RT,pcs
TO32515,25,WO81844,ab,W1OWM,ltr
TO32515,30,WO81845,cd,6JQ91,pcs
TO32516,28,WO81846,ed,TQ6QZ,pcs
TO32516,4,WO81847,cd,DDX1K,ltr
TO32516,9,WO81848,cd,NIYYD,pcs
TO32517,68,WO81849,bc,EVK7X,kg
TO32518,47,WO81850,ab,XY3YO,ltr
TO32519,6,WO81851,cd,540ZT,kg
TO32520,2,WO81852,bc,9KZZ7,pcs
TO32520,26,WO81853,ab,Y8II6,kg
