transferOrdNo,woNumber,time_taken_to_complete_order,workers_needed
TO21125,WO52890,330,8
TO21126,WO52891,345,4
TO21126,WO52892,272,6
TO21127,WO52893,52,3
TO21127,WO52894,164,5
TO21128,WO52895,227,2
TO21129,WO52896,167,10
TO21129,WO52897,237,1
TO21129,WO52898,277,10
TO21130,WO52899,90,7
TO21130,WO52900,273,10
TO21130,WO52901,327,10
TO21131,WO52902,347,6
TO21131,WO52903,186,3
TO21132,WO52904,266,1
TO21132,WO52905,162,2
TO21132,WO52906,246,5
TO21132,WO52907,207,4
TO21133,WO52908,159,1
TO21133,WO52909,135,7
TO21133,WO52910,216,1
TO21134,WO52911,172,6
TO21135,WO52912,308,9
TO21135,WO52913,302,10
TO21136,WO52914,39,6
TO21136,WO52915,131,10
TO21136,WO52916,241,7
TO21136,WO52917,215,7
TO21137,WO52918,146,6
TO21137,WO52919,296,3
TO21137,WO52920,241,3
TO21138,WO52921,153,7
TO21138,WO52922,255,4
TO21138,WO52923,47,7
TO21139,WO52924,84,9
TO21139,WO52925,278,5
TO21139,WO52926,98,7
TO21139,WO52927,237,9
TO21140,WO52928,133,2
TO21140,WO52929,38,5
TO21141,WO52930,310,7
TO21142,WO52931,201,3
TO21142,WO52932,346,7
TO21143,WO52933,242,3
TO21143,WO52934,295,8
TO21143,WO52935,124,5
TO21143,WO52936,35,7
TO21144,WO52937,235,6
TO21144,WO52938,218,4
TO21144,WO52939,222,2
TO21145,WO52940,189,10
TO21145,WO52941,355,3
TO21145,WO52942,62,2
TO21145,WO52943,318,6
TO21146,WO52944,43,6
TO21147,WO52945,75,5
TO21147,WO52946,33,4
TO21148,WO52947,227,3
TO21148,WO52948,125,3
TO21148,WO52949,76,10
TO21149,WO52950,50,4
TO21149,WO52951,288,8
TO21149,WO52952,287,10
TO21149,WO52953,141,4
TO21150,WO52954,181,7
TO21150,WO52955,292,9
TO21150,WO52956,32,1
TO21150,WO52957,319,8
TO21151,WO52958,209,2
TO21151,WO52959,256,4
TO21151,WO52960,113,3
TO21152,WO52961,136,8
TO21152,WO52962,208,5
TO21152,WO52963,149,8
TO21153,WO52964,294,10
TO21154,WO52965,277,4
TO21154,WO52966,289,3
TO21155,WO52967,224,8
TO21155,WO52968,113,5
TO21155,WO52969,197,5
TO21156,WO52970,57,3
TO21157,WO52971,282,1
TO21157,WO52972,96,7
TO21157,WO52973,154,7
TO21157,WO52974,356,1
TO21158,WO52975,139,2
TO21158,WO52976,156,8
TO21158,WO52977,321,2
TO21159,WO52978,291,8
TO21159,WO52979,227,8
TO21159,WO52980,207,2
TO21160,WO52981,120,3
TO21160,WO52982,236,9
TO21160,WO52983,119,3
TO21161,WO52984,180,2
TO21162,WO52985,111,1
TO21163,WO52986,195,3
TO21163,WO52987,137,4
TO21164,WO52988,277,9
TO21164,WO52989,130,8
TO21164,WO52990,180,3
TO21164,WO52991,275,3
TO21165,WO52992,308,2
TO21165,WO52993,352,6
TO21165,WO52994,229,3
TO21166,WO52995,311,4
TO21167,WO52996,169,10
TO21167,WO52997,324,3
TO21167,WO52998,354,4
TO21167,WO52999,208,1
TO21168,WO53000,161,6
TO21169,WO53001,229,5
TO21169,WO53002,359,7
TO21170,WO53003,172,4
TO21171,WO53004,130,7
TO21171,WO53005,101,9
TO21171,WO53006,306,7
TO21172,WO53007,83,5
TO21173,WO53008,162,5
TO21173,WO53009,105,2
TO21173,WO53010,352,7
TO21174,WO53011,133,5
TO21174,WO53012,261,10
TO21174,WO53013,271,1
TO21175,WO53014,233,6
TO21175,WO53015,31,5
TO21175,WO53016,284,3
TO21175,WO53017,263,10
TO21176,WO53018,204,1
TO21176,WO53019,359,2
TO21176,WO53020,114,1
TO21177,WO53021,129,10
TO21178,WO53022,341,4
TO21178,WO53023,230,1
TO21178,WO53024,111,4
TO21178,WO53025,255,4
TO21179,WO53026,336,3
TO21179,WO53027,258,5
TO21180,WO53028,338,5
TO21180,WO53029,356,1
TO21181,WO53030,330,1
TO21181,WO53031,255,7
TO21181,WO53032,336,1
TO21181,WO53033,197,3
TO21182,WO53034,234,3
TO21182,WO53035,356,1
TO21182,WO53036,192,3
TO21182,WO53037,80,3
TO21183,WO53038,104,4
TO21184,WO53039,347,9
TO21184,WO53040,98,3
TO21184,WO53041,58,6
TO21185,WO53042,254,1
TO21186,WO53043,210,6
TO21187,WO53044,46,7
TO21188,WO53045,121,3
TO21188,WO53046,120,2
TO21189,WO53047,276,3
TO21189,WO53048,262,6
TO21189,WO53049,284,2
TO21190,WO53050,275,1
TO21191,WO53051,156,10
TO21191,WO53052,253,2
TO21191,WO53053,338,10
TO21192,WO53054,309,5
TO21192,WO53055,80,5
TO21192,WO53056,316,5
TO21193,WO53057,223,4
TO21193,WO53058,201,9
TO21193,WO53059,172,9
TO21194,WO53060,258,7
TO21195,WO53061,231,8
TO21195,WO53062,145,10
TO21196,WO53063,72,8
TO21196,WO53064,270,7
TO21196,WO53065,178,6
TO21196,WO53066,158,3
TO21197,WO53067,83,1
TO21197,WO53068,151,1
TO21198,WO53069,177,5
TO21198,WO53070,135,9
TO21198,WO53071,159,10
TO21198,WO53072,30,7
TO21199,WO53073,315,9
TO21199,WO53074,337,10
TO21200,WO53075,292,9
TO21200,WO53076,52,8
TO21200,WO53077,56,3
TO21200,WO53078,124,7
TO21201,WO53079,161,8
TO21201,WO53080,314,4
TO21201,WO53081,161,10
TO21202,WO53082,226,2
TO21202,WO53083,81,7
TO21202,WO53084,94,4
TO21203,WO53085,202,6
TO21203,WO53086,67,10
TO21203,WO53087,95,10
TO21204,WO53088,306,8
TO21204,WO53089,136,3
TO21204,WO53090,170,8
TO21204,WO53091,139,4
TO21205,WO53092,342,3
TO21206,WO53093,268,9
TO21206,WO53094,134,4
TO21207,WO53095,129,9
TO21207,WO53096,331,7
TO21207,WO53097,275,5
TO21207,WO53098,195,8
TO21208,WO53099,45,9
TO21208,WO53100,263,3
TO21209,WO53101,164,4
TO21210,WO53102,36,5
TO21210,WO53103,75,2
TO21211,WO53104,211,9
TO21211,WO53105,115,8
TO21212,WO53106,335,1
TO21212,WO53107,310,7
TO21212,WO53108,46,2
TO21213,WO53109,147,5
TO21213,WO53110,329,9
TO21213,WO53111,153,1
TO21213,WO53112,352,10
TO21214,WO53113,199,9
TO21214,WO53114,281,9
TO21214,WO53115,147,8
TO21214,WO53116,31,6
TO21215,WO53117,108,8
TO21215,WO53118,106,5
TO21216,WO53119,69,2
TO21216,WO53120,347,7
TO21216,WO53121,51,10
TO21216,WO53122,245,9
TO21217,WO53123,191,2
TO21217,WO53124,95,9
TO21217,WO53125,178,9
TO21218,WO53126,161,4
TO21218,WO53127,276,10
TO21219,WO53128,114,6
TO21219,WO53129,178,1
TO21220,WO53130,344,1
TO21220,WO53131,178,5
TO21220,WO53132,74,10
TO21221,WO53133,128,2
TO21221,WO53134,308,3
TO21221,WO53135,314,8
TO21221,WO53136,348,9
TO21222,WO53137,298,6
TO21222,WO53138,113,3
TO21223,WO53139,232,9
TO21223,WO53140,304,2
TO21223,WO53141,176,10
TO21224,WO53142,192,9
TO21224,WO53143,108,1
TO21225,WO53144,48,5
TO21226,WO53145,149,9
TO21226,WO53146,97,2
TO21226,WO53147,284,10
TO21226,WO53148,360,5
TO21227,WO53149,280,3
TO21228,WO53150,160,5
TO21228,WO53151,302,8
TO21228,WO53152,342,6
TO21229,WO53153,231,4
TO21229,WO53154,30,7
TO21229,WO53155,293,6
TO21230,WO53156,155,4
TO21230,WO53157,307,2
TO21230,WO53158,121,6
TO21230,WO53159,290,6
TO21231,WO53160,303,1
TO21231,WO53161,135,4
TO21231,WO53162,198,3
TO21232,WO53163,260,5
TO21232,WO53164,346,7
TO21232,WO53165,345,8
TO21233,WO53166,78,8
TO21233,WO53167,191,9
TO21234,WO53168,31,6
TO21234,WO53169,182,4
TO21235,WO53170,78,10
TO21235,WO53171,97,6
TO21236,WO53172,312,10
TO21236,WO53173,278,10
TO21236,WO53174,340,2
TO21236,WO53175,258,6
TO21237,WO53176,75,1
TO21238,WO53177,239,5
TO21238,WO53178,88,10
TO21238,WO53179,282,4
TO21239,WO53180,72,8
TO21239,WO53181,150,9
TO21239,WO53182,139,5
TO21239,WO53183,335,7
TO21240,WO53184,196,9
TO21240,WO53185,320,7
TO21240,WO53186,80,8
TO21240,WO53187,260,6
TO21241,WO53188,269,5
TO21241,WO53189,247,2
TO21242,WO53190,325,7
TO21242,WO53191,236,1
TO21242,WO53192,159,4
TO21242,WO53193,156,2
TO21243,WO53194,171,9
TO21243,WO53195,290,1
TO21243,WO53196,269,8
TO21243,WO53197,65,9
TO21244,WO53198,327,8
TO21244,WO53199,234,10
TO21245,WO53200,331,2
TO21245,WO53201,247,2
TO21246,WO53202,126,5
TO21246,WO53203,230,10
TO21246,WO53204,269,5
TO21247,WO53205,335,2
TO21247,WO53206,231,10
TO21248,WO53207,32,3
TO21248,WO53208,116,5
TO21248,WO53209,329,7
TO21249,WO53210,165,4
TO21249,WO53211,348,3
TO21249,WO53212,318,10
TO21249,WO53213,86,4
TO21250,WO53214,94,3
TO21250,WO53215,244,8
TO21250,WO53216,213,10
TO21251,WO53217,328,10
TO21251,WO53218,168,7
TO21251,WO53219,323,1
TO21251,WO53220,192,5
TO21252,WO53221,165,4
TO21252,WO53222,191,3
TO21252,WO53223,208,2
TO21253,WO53224,139,7
TO21253,WO53225,35,5
TO21254,WO53226,210,10
TO21254,WO53227,236,2
TO21254,WO53228,37,6
TO21255,WO53229,158,3
TO21255,WO53230,133,5
TO21255,WO53231,183,3
TO21256,WO53232,291,10
TO21256,WO53233,356,6
TO21256,WO53234,96,8
TO21257,WO53235,212,10
TO21258,WO53236,242,10
TO21258,WO53237,31,5
TO21259,WO53238,57,8
TO21260,WO53239,32,7
TO21260,WO53240,338,4
TO21261,WO53241,85,6
TO21261,WO53242,312,2
TO21261,WO53243,78,4
TO21261,WO53244,263,9
TO21262,WO53245,65,5
TO21263,WO53246,309,3
TO21264,WO53247,200,6
TO21265,WO53248,234,6
TO21265,WO53249,356,4
TO21265,WO53250,153,6
TO21265,WO53251,104,2
TO21266,WO53252,89,8
TO21266,WO53253,283,2
TO21267,WO53254,342,4
TO21267,WO53255,328,3
TO21267,WO53256,155,6
TO21267,WO53257,183,10
TO21268,WO53258,210,1
TO21269,WO53259,198,2
TO21269,WO53260,169,2
TO21269,WO53261,143,2
TO21269,WO53262,289,9
TO21270,WO53263,310,1
TO21271,WO53264,59,1
TO21271,WO53265,292,7
TO21271,WO53266,292,3
TO21271,WO53267,357,5
TO21272,WO53268,250,3
TO21272,WO53269,293,7
TO21273,WO53270,134,5
TO21273,WO53271,102,7
TO21274,WO53272,132,7
TO21274,WO53273,213,10
TO21275,WO53274,356,1
TO21275,WO53275,96,1
TO21276,WO53276,353,6
TO21276,WO53277,236,1
TO21277,WO53278,203,5
TO21277,WO53279,84,6
TO21277,WO53280,58,5
TO21278,WO53281,229,7
TO21278,WO53282,334,5
TO21279,WO53283,174,2
TO21279,WO53284,303,1
TO21279,WO53285,54,5
TO21280,WO53286,221,1
TO21280,WO53287,248,2
TO21280,WO53288,251,9
TO21280,WO53289,227,9
TO21281,WO53290,288,6
TO21281,WO53291,60,8
TO21282,WO53292,219,7
TO21283,WO53293,345,6
TO21284,WO53294,264,3
TO21284,WO53295,213,8
TO21284,WO53296,36,2
TO21284,WO53297,317,8
TO21285,WO53298,63,5
TO21285,WO53299,173,10
TO21285,WO53300,309,6
TO21286,WO53301,353,5
TO21286,WO53302,260,6
TO21286,WO53303,214,9
TO21286,WO53304,115,1
TO21287,WO53305,224,1
TO21288,WO53306,188,7
TO21289,WO53307,351,1
TO21289,WO53308,211,1
TO21289,WO53309,313,1
TO21290,WO53310,145,9
TO21291,WO53311,260,7
TO21292,WO53312,147,1
TO21292,WO53313,236,2
TO21293,WO53314,287,1
TO21293,WO53315,273,4
TO21294,WO53316,128,9
TO21294,WO53317,319,10
TO21294,WO53318,81,2
TO21295,WO53319,83,7
TO21296,WO53320,169,10
TO21296,WO53321,114,1
TO21296,WO53322,60,9
TO21296,WO53323,94,4
TO21297,WO53324,83,8
TO21298,WO53325,316,9
TO21298,WO53326,63,1
TO21299,WO53327,305,4
TO21299,WO53328,285,6
TO21300,WO53329,119,9
TO21300,WO53330,133,3
TO21301,WO53331,290,10
TO21301,WO53332,140,2
TO21301,WO53333,139,2
TO21301,WO53334,308,3
TO21302,WO53335,163,4
TO21303,WO53336,125,2
TO21303,WO53337,338,5
TO21304,WO53338,76,8
TO21304,WO53339,334,6
TO21304,WO53340,148,1
TO21304,WO53341,206,5
TO21305,WO53342,98,3
TO21305,WO53343,145,2
TO21305,WO53344,178,2
TO21305,WO53345,282,10
TO21306,WO53346,326,2
TO21306,WO53347,262,1
TO21306,WO53348,69,3
TO21307,WO53349,124,5
TO21307,WO53350,268,2
TO21307,WO53351,158,7
TO21307,WO53352,162,4
TO21308,WO53353,107,10
TO21308,WO53354,298,6
TO21308,WO53355,105,7
TO21308,WO53356,263,2
TO21309,WO53357,242,2
TO21309,WO53358,320,7
TO21309,WO53359,160,2
TO21310,WO53360,81,7
TO21310,WO53361,106,3
TO21310,WO53362,260,9
TO21310,WO53363,246,5
TO21311,WO53364,253,6
TO21311,WO53365,38,5
TO21311,WO53366,207,7
TO21312,WO53367,253,3
TO21312,WO53368,311,3
TO21312,WO53369,330,9
TO21313,WO53370,281,2
TO21313,WO53371,92,6
TO21313,WO53372,72,2
TO21313,WO53373,293,2
TO21314,WO53374,69,10
TO21314,WO53375,266,2
TO21315,WO53376,144,5
TO21315,WO53377,184,7
TO21315,WO53378,233,6
TO21316,WO53379,345,8
TO21317,WO53380,306,5
TO21317,WO53381,320,9
TO21317,WO53382,158,1
TO21317,WO53383,75,4
TO21318,WO53384,246,10
TO21318,WO53385,229,2
TO21318,WO53386,294,5
TO21318,WO53387,276,1
TO21319,WO53388,45,9
TO21320,WO53389,167,5
TO21320,WO53390,241,5
TO21320,WO53391,82,6
TO21321,WO53392,86,6
TO21321,WO53393,245,3
TO21321,WO53394,150,1
TO21321,WO53395,88,8
TO21322,WO53396,202,9
TO21322,WO53397,256,9
TO21322,WO53398,110,2
TO21323,WO53399,71,1
TO21324,WO53400,125,10
TO21324,WO53401,258,8
TO21325,WO53402,209,10
TO21325,WO53403,267,3
TO21325,WO53404,129,4
TO21325,WO53405,353,3
TO21326,WO53406,159,5
TO21326,WO53407,288,2
TO21327,WO53408,63,9
TO21327,WO53409,112,3
TO21328,WO53410,146,4
TO21328,WO53411,215,5
TO21328,WO53412,32,3
TO21328,WO53413,344,7
TO21329,WO53414,200,7
TO21329,WO53415,286,2
TO21329,WO53416,197,6
TO21330,WO53417,57,2
TO21330,WO53418,171,4
TO21330,WO53419,275,6
TO21331,WO53420,104,6
TO21332,WO53421,313,7
TO21332,WO53422,209,2
TO21333,WO53423,62,4
TO21333,WO53424,353,6
TO21333,WO53425,208,8
TO21334,WO53426,215,4
TO21334,WO53427,120,4
TO21334,WO53428,259,5
TO21335,WO53429,109,8
TO21336,WO53430,70,7
TO21336,WO53431,106,1
TO21337,WO53432,223,9
TO21337,WO53433,121,3
TO21338,WO53434,127,3
TO21338,WO53435,296,5
TO21338,WO53436,107,7
TO21339,WO53437,118,9
TO21339,WO53438,226,5
TO21339,WO53439,227,4
TO21339,WO53440,221,7
TO21340,WO53441,288,4
TO21340,WO53442,344,2
TO21340,WO53443,337,9
TO21340,WO53444,140,8
TO21341,WO53445,117,6
TO21341,WO53446,197,1
TO21342,WO53447,205,7
TO21342,WO53448,35,5
TO21343,WO53449,330,1
TO21343,WO53450,282,5
TO21343,WO53451,113,10
TO21344,WO53452,164,2
TO21345,WO53453,189,8
TO21345,WO53454,332,2
TO21345,WO53455,101,7
TO21345,WO53456,42,6
TO21346,WO53457,257,10
TO21347,WO53458,288,4
TO21347,WO53459,108,9
TO21347,WO53460,360,5
TO21347,WO53461,237,4
TO21348,WO53462,326,9
TO21348,WO53463,310,1
TO21348,WO53464,252,4
TO21348,WO53465,102,9
TO21349,WO53466,356,5
TO21350,WO53467,159,2
TO21350,WO53468,119,8
TO21350,WO53469,156,2
TO21351,WO53470,91,4
TO21352,WO53471,57,7
TO21352,WO53472,183,6
TO21352,WO53473,123,2
TO21352,WO53474,234,8
TO21353,WO53475,120,6
TO21353,WO53476,131,8
TO21353,WO53477,165,8
TO21354,WO53478,194,8
TO21354,WO53479,108,10
TO21354,WO53480,238,6
TO21354,WO53481,58,6
TO21355,WO53482,233,4
TO21355,WO53483,243,5
TO21355,WO53484,50,4
TO21355,WO53485,86,8
TO21356,WO53486,182,3
TO21357,WO53487,138,6
TO21358,WO53488,181,2
TO21359,WO53489,351,9
TO21359,WO53490,227,1
TO21360,WO53491,240,3
TO21361,WO53492,299,7
TO21361,WO53493,43,9
TO21361,WO53494,274,9
TO21361,WO53495,45,9
TO21362,WO53496,281,9
TO21363,WO53497,54,10
TO21364,WO53498,138,10
TO21364,WO53499,289,1
TO21365,WO53500,335,9
TO21365,WO53501,297,8
TO21365,WO53502,175,7
TO21366,WO53503,248,7
TO21366,WO53504,150,6
TO21366,WO53505,301,1
TO21366,WO53506,98,3
TO21367,WO53507,258,1
TO21367,WO53508,251,8
TO21367,WO53509,171,3
TO21367,WO53510,79,5
TO21368,WO53511,94,7
TO21369,WO53512,55,8
TO21370,WO53513,189,7
TO21370,WO53514,122,4
TO21370,WO53515,114,1
TO21370,WO53516,89,7
TO21371,WO53517,268,9
TO21371,WO53518,31,2
TO21372,WO53519,170,3
TO21372,WO53520,232,2
TO21372,WO53521,246,1
TO21373,WO53522,209,10
TO21373,WO53523,74,1
TO21373,WO53524,193,8
TO21373,WO53525,212,6
TO21374,WO53526,314,7
TO21375,WO53527,117,4
TO21375,WO53528,214,1
TO21375,WO53529,62,8
TO21375,WO53530,295,2
TO21376,WO53531,129,4
TO21376,WO53532,42,8
TO21377,WO53533,304,7
TO21377,WO53534,130,3
TO21377,WO53535,113,1
TO21378,WO53536,172,4
TO21378,WO53537,215,3
TO21378,WO53538,272,10
TO21379,WO53539,193,9
TO21379,WO53540,92,7
TO21379,WO53541,52,4
TO21380,WO53542,161,5
TO21380,WO53543,84,10
TO21380,WO53544,125,3
TO21381,WO53545,110,8
TO21381,WO53546,32,4
TO21381,WO53547,324,7
TO21381,WO53548,344,7
TO21382,WO53549,358,5
TO21383,WO53550,330,3
TO21383,WO53551,80,10
TO21383,WO53552,322,4
TO21384,WO53553,79,1
TO21384,WO53554,259,10
TO21385,WO53555,103,3
TO21385,WO53556,359,8
TO21385,WO53557,324,3
TO21385,WO53558,185,8
TO21386,WO53559,262,10
TO21387,WO53560,120,4
TO21388,WO53561,163,9
TO21388,WO53562,89,10
TO21388,WO53563,104,9
TO21388,WO53564,124,4
TO21389,WO53565,334,4
TO21389,WO53566,322,7
TO21389,WO53567,135,1
TO21389,WO53568,212,6
TO21390,WO53569,350,2
TO21390,WO53570,84,8
TO21390,WO53571,352,9
TO21391,WO53572,152,3
TO21391,WO53573,246,3
TO21391,WO53574,275,7
TO21392,WO53575,338,6
TO21392,WO53576,50,4
TO21392,WO53577,316,2
TO21393,WO53578,360,2
TO21393,WO53579,301,9
TO21393,WO53580,167,3
TO21393,WO53581,30,9
TO21394,WO53582,99,3
TO21394,WO53583,211,10
TO21394,WO53584,220,4
TO21394,WO53585,232,8
TO21395,WO53586,324,6
TO21395,WO53587,196,5
TO21395,WO53588,309,2
TO21395,WO53589,184,6
TO21396,WO53590,48,10
TO21397,WO53591,97,6
TO21398,WO53592,222,9
TO21398,WO53593,300,9
TO21398,WO53594,186,9
TO21398,WO53595,339,6
TO21399,WO53596,134,7
TO21399,WO53597,203,1
TO21399,WO53598,112,3
TO21400,WO53599,172,6
TO21400,WO53600,170,4
TO21400,WO53601,109,1
TO21400,WO53602,100,1
TO21401,WO53603,348,4
TO21401,WO53604,211,4
TO21401,WO53605,289,7
TO21401,WO53606,274,7
TO21402,WO53607,185,5
TO21402,WO53608,37,7
TO21402,WO53609,290,7
TO21403,WO53610,360,5
TO21403,WO53611,149,9
TO21403,WO53612,138,1
TO21404,WO53613,31,10
TO21405,WO53614,41,4
TO21405,WO53615,117,10
TO21405,WO53616,46,3
TO21406,WO53617,82,4
TO21407,WO53618,320,4
TO21407,WO53619,67,1
TO21408,WO53620,65,8
TO21408,WO53621,83,8
TO21408,WO53622,205,4
TO21409,WO53623,150,1
TO21409,WO53624,261,9
TO21410,WO53625,357,2
TO21410,WO53626,242,5
TO21410,WO53627,117,2
TO21410,WO53628,87,7
TO21411,WO53629,175,1
TO21411,WO53630,286,1
TO21412,WO53631,67,9
TO21412,WO53632,121,1
TO21412,WO53633,86,4
TO21413,WO53634,45,4
TO21413,WO53635,284,2
TO21413,WO53636,347,2
TO21413,WO53637,360,2
TO21414,WO53638,345,2
TO21415,WO53639,315,6
TO21415,WO53640,71,7
TO21415,WO53641,116,7
TO21416,WO53642,56,4
TO21416,WO53643,346,4
TO21417,WO53644,234,2
TO21418,WO53645,165,6
TO21418,WO53646,324,9
TO21419,WO53647,89,9
TO21419,WO53648,250,9
TO21420,WO53649,225,3
TO21421,WO53650,143,4
TO21421,WO53651,198,9
TO21421,WO53652,102,10
TO21421,WO53653,111,9
TO21422,WO53654,228,6
TO21422,WO53655,125,10
TO21422,WO53656,120,7
TO21422,WO53657,64,3
TO21423,WO53658,238,8
TO21423,WO53659,197,9
TO21423,WO53660,283,3
TO21423,WO53661,344,2
TO21424,WO53662,348,4
TO21424,WO53663,317,7
TO21425,WO53664,193,1
TO21425,WO53665,321,4
TO21425,WO53666,35,3
TO21425,WO53667,158,2
TO21426,WO53668,65,3
TO21426,WO53669,358,8
TO21426,WO53670,46,5
TO21426,WO53671,36,2
TO21427,WO53672,207,3
TO21427,WO53673,42,5
TO21428,WO53674,187,6
TO21428,WO53675,204,8
TO21429,WO53676,299,2
TO21429,WO53677,290,6
TO21430,WO53678,84,10
TO21430,WO53679,271,8
TO21430,WO53680,56,8
TO21431,WO53681,176,1
TO21432,WO53682,51,5
TO21432,WO53683,344,9
TO21433,WO53684,122,2
TO21434,WO53685,338,8
TO21434,WO53686,229,4
TO21434,WO53687,42,2
TO21434,WO53688,170,2
TO21435,WO53689,97,1
TO21436,WO53690,137,5
TO21436,WO53691,310,10
TO21437,WO53692,116,9
TO21437,WO53693,110,7
TO21437,WO53694,311,6
TO21438,WO53695,246,3
TO21438,WO53696,299,7
TO21438,WO53697,100,8
TO21438,WO53698,269,4
TO21439,WO53699,77,10
TO21439,WO53700,95,9
TO21439,WO53701,251,6
TO21440,WO53702,227,4
TO21440,WO53703,263,9
TO21440,WO53704,307,2
TO21440,WO53705,191,5
TO21441,WO53706,39,3
TO21441,WO53707,71,5
TO21441,WO53708,85,1
TO21441,WO53709,85,9
TO21442,WO53710,219,7
TO21442,WO53711,241,4
TO21442,WO53712,124,5
TO21443,WO53713,347,1
TO21443,WO53714,279,7
TO21443,WO53715,167,4
TO21443,WO53716,37,9
TO21444,WO53717,346,8
TO21444,WO53718,280,2
TO21444,WO53719,259,10
TO21445,WO53720,72,3
TO21446,WO53721,255,2
TO21446,WO53722,274,2
TO21446,WO53723,292,8
TO21447,WO53724,170,7
TO21447,WO53725,115,3
TO21447,WO53726,285,7
TO21447,WO53727,34,7
TO21448,WO53728,36,3
TO21448,WO53729,297,7
TO21448,WO53730,281,9
TO21449,WO53731,53,4
TO21450,WO53732,150,4
TO21450,WO53733,70,5
TO21451,WO53734,84,1
TO21451,WO53735,55,1
TO21451,WO53736,71,2
TO21451,WO53737,110,8
TO21452,WO53738,198,6
TO21452,WO53739,92,2
TO21452,WO53740,173,9
TO21452,WO53741,280,8
TO21453,WO53742,187,1
TO21453,WO53743,333,2
TO21453,WO53744,101,6
TO21454,WO53745,97,2
TO21454,WO53746,336,3
TO21454,WO53747,228,4
TO21455,WO53748,210,9
TO21455,WO53749,31,6
TO21455,WO53750,58,1
TO21455,WO53751,156,2
TO21456,WO53752,52,3
TO21456,WO53753,174,10
TO21457,WO53754,144,3
TO21457,WO53755,100,2
TO21457,WO53756,169,1
TO21457,WO53757,97,3
TO21458,WO53758,325,10
TO21458,WO53759,331,7
TO21458,WO53760,323,6
TO21459,WO53761,211,8
TO21459,WO53762,325,5
TO21459,WO53763,233,2
TO21460,WO53764,258,2
TO21460,WO53765,295,4
TO21460,WO53766,85,3
TO21460,WO53767,195,4
TO21461,WO53768,83,7
TO21462,WO53769,49,9
TO21462,WO53770,105,8
TO21463,WO53771,138,9
TO21463,WO53772,242,2
TO21463,WO53773,96,9
TO21463,WO53774,326,8
TO21464,WO53775,70,3
TO21464,WO53776,97,1
TO21464,WO53777,268,8
TO21465,WO53778,180,5
TO21465,WO53779,263,4
TO21465,WO53780,281,2
TO21465,WO53781,314,10
TO21466,WO53782,130,6
TO21466,WO53783,244,5
TO21467,WO53784,197,7
TO21467,WO53785,223,7
TO21468,WO53786,51,5
TO21469,WO53787,327,4
TO21469,WO53788,330,4
TO21470,WO53789,144,7
TO21470,WO53790,202,5
TO21471,WO53791,115,7
TO21472,WO53792,290,3
TO21472,WO53793,140,4
TO21472,WO53794,325,6
TO21472,WO53795,151,9
TO21473,WO53796,105,4
TO21473,WO53797,259,7
TO21473,WO53798,266,1
TO21473,WO53799,306,7
TO21474,WO53800,162,6
TO21475,WO53801,204,5
TO21476,WO53802,332,1
TO21476,WO53803,58,4
TO21477,WO53804,166,2
TO21478,WO53805,88,4
TO21478,WO53806,111,3
TO21478,WO53807,35,2
TO21479,WO53808,146,6
TO21480,WO53809,247,5
TO21481,WO53810,90,8
TO21481,WO53811,191,6
TO21481,WO53812,207,2
TO21482,WO53813,130,1
TO21483,WO53814,357,4
TO21484,WO53815,347,7
TO21484,WO53816,36,3
TO21484,WO53817,69,2
TO21484,WO53818,273,4
TO21485,WO53819,61,6
TO21486,WO53820,32,3
TO21486,WO53821,319,7
TO21487,WO53822,144,9
TO21487,WO53823,346,9
TO21487,WO53824,153,10
TO21487,WO53825,248,3
TO21488,WO53826,239,10
TO21489,WO53827,270,2
TO21489,WO53828,300,10
TO21489,WO53829,354,5
TO21489,WO53830,237,4
TO21490,WO53831,105,8
TO21491,WO53832,107,2
TO21491,WO53833,146,6
TO21491,WO53834,98,3
TO21492,WO53835,156,4
TO21492,WO53836,32,6
TO21492,WO53837,159,3
TO21493,WO53838,209,2
TO21494,WO53839,97,10
TO21494,WO53840,137,2
TO21494,WO53841,59,2
TO21495,WO53842,143,5
TO21495,WO53843,307,4
TO21495,WO53844,311,3
TO21495,WO53845,275,3
TO21496,WO53846,134,8
TO21496,WO53847,181,2
TO21496,WO53848,169,9
TO21496,WO53849,336,3
TO21497,WO53850,318,1
TO21498,WO53851,237,1
TO21499,WO53852,61,2
TO21499,WO53853,69,7
TO21500,WO53854,74,5
TO21500,WO53855,262,6
TO21500,WO53856,199,6
TO21501,WO53857,352,6
TO21501,WO53858,113,10
TO21501,WO53859,161,2
TO21502,WO53860,84,4
TO21503,WO53861,89,3
TO21503,WO53862,31,8
TO21503,WO53863,30,9
TO21504,WO53864,105,6
TO21504,WO53865,205,1
TO21504,WO53866,296,3
TO21504,WO53867,48,7
TO21505,WO53868,229,4
TO21505,WO53869,152,7
TO21505,WO53870,352,5
TO21506,WO53871,126,3
TO21506,WO53872,279,2
TO21507,WO53873,143,2
TO21507,WO53874,253,9
TO21508,WO53875,117,7
TO21508,WO53876,302,2
TO21508,WO53877,65,9
TO21509,WO53878,292,10
TO21509,WO53879,293,5
TO21509,WO53880,121,5
TO21509,WO53881,198,5
TO21510,WO53882,81,8
TO21511,WO53883,157,10
TO21511,WO53884,293,8
TO21511,WO53885,261,2
TO21511,WO53886,220,2
